,gbifID,county,geo_county,FLAG
21192,1503268827,Duval Co.,Duval,
21194,1503268829,Duval Co.,Duval,
21204,1503268841,Duval Co.,Duval,
21215,1503268853,Duval Co.,Duval,
21227,1503268866,Duval Co.,Duval,
21230,1503268869,Duval Co.,Duval,
21369,1503269040,Duval Co.,Duval,
21388,1503269060,Duval Co.,Duval,
21433,1503269107,Duval Co.,Duval,
21440,1503269115,Duval Co.,Duval,
21450,1503269126,Duval Co.,Duval,
21452,1503269128,Duval Co.,Duval,
21453,1503269129,Duval Co.,Duval,
21463,1503269139,Duval Co.,Duval,
22664,1503271403,Duval Co.,Duval,
22669,1503271408,Duval Co.,Duval,
22683,1503271424,Duval Co.,Duval,
22686,1503271428,Duval Co.,Duval,
22687,1503271429,Duval Co.,Duval,
22701,1503271446,Duval Co.,Duval,
23416,1503272792,Duval Co.,Duval,
23429,1503272815,Duval Co.,Duval,
23612,1503273555,Duval Co.,Duval,
25310,1503277006,Duval Co.,Duval,
25313,1503277031,Duval Co.,Duval,
25314,1503277033,Duval Co.,Duval,
25315,1503277036,Duval Co.,Duval,
25316,1503277040,Duval Co.,Duval,
25317,1503277046,Duval Co.,Duval,
25321,1503277051,Duval Co.,Duval,
25322,1503277052,Duval Co.,Duval,
25323,1503277053,Duval Co.,Duval,
25328,1503277059,Duval Co.,Duval,
25332,1503277064,Duval Co.,Duval,
25334,1503277066,Duval Co.,Duval,
25335,1503277069,Duval Co.,Duval,
25337,1503277074,Duval Co.,Duval,
25338,1503277075,Duval Co.,Duval,
25343,1503277083,Duval Co.,Duval,
25707,1503278141,Duval Co.,Duval,
25763,1503278240,Duval Co.,Duval,
27041,1937524707,Duval Co.,Duval,
27057,1937525308,Duval Co.,Duval,
27148,1806525206,Duval Co.,Duval,
29081,1585944764,Duval Co.,Duval,
29224,1833967180,Duval Co.,Duval,
30750,1304603473,Duval Co.,Duval,
30790,1930090006,Duval Co.,Duval,
30829,1930139798,Duval Co.,Duval,
30837,1930150920,Duval Co.,Duval,
30860,1930172618,Duval Co.,Duval,
30949,1930297686,Duval Co.,Duval,
30962,1930307817,Duval Co.,Duval,
30978,1930327453,Duval Co.,Duval,
30989,1930336566,Duval Co.,Duval,
30997,1930352219,Duval Co.,Duval,
31015,1930373498,Duval Co.,Duval,
31040,1930406897,Duval Co.,Duval,
31046,1930411484,Duval Co.,Duval,
31061,1930420480,Duval Co.,Duval,
31076,1930437526,Duval Co.,Duval,
31101,1930463826,Duval Co.,Duval,
31106,1930466196,Duval Co.,Duval,
31143,1930521097,Duval Co.,Duval,
31167,1930548044,Duval Co.,Duval,
31178,1930557640,Duval Co.,Duval,
31214,1930608698,Duval Co.,Duval,
31216,1930609588,Duval Co.,Duval,
31229,1930624256,Duval Co.,Duval,
31256,1930642423,Duval Co.,Duval,
31259,1930648631,Duval Co.,Duval,
31286,1930688475,Duval Co.,Duval,
31321,1930736221,Duval Co.,Duval,
31343,1930760590,Duval Co.,Duval,
31386,1930806042,Duval Co.,Duval,
31408,1930835298,Duval Co.,Duval,
31416,1930849056,Duval Co.,Duval,
31447,1805683435,Duval Co.,Duval,
31448,1805683438,Duval Co.,Duval,
31449,1805683440,Duval Co.,Duval,
31450,1805683441,Duval Co.,Duval,
31453,1805683444,Duval Co.,Duval,
31454,1805683445,Duval Co.,Duval,
31465,1805683460,Duval Co.,Duval,
31545,1929124258,Duval Co.,Duval,
31552,1929128585,Duval Co.,Duval,
31575,1929164333,Duval Co.,Duval,
31590,1929183593,Duval Co.,Duval,
31616,1929212024,Duval Co.,Duval,
31617,1929216141,Duval Co.,Duval,
31644,1929241985,Duval Co.,Duval,
31658,1929254241,Duval Co.,Duval,
31762,1929394190,Duval Co.,Duval,
31774,1929408915,Duval Co.,Duval,
31853,1929529391,Duval Co.,Duval,
31857,1929531000,Duval Co.,Duval,
31988,1929686255,Duval Co.,Duval,
32000,1929708014,Duval Co.,Duval,
32091,1929832982,Duval Co.,Duval,
32106,1929855353,Duval Co.,Duval,
6527,1928773757,Duval Co.,Hillsborough,FLAG
8558,1503235001,Duval Co.,Saint Johns,FLAG
8596,1503235062,Duval Co.,Saint Johns,FLAG
9775,1503238903,Duval Co.,Saint Johns,FLAG
10206,1503239925,Duval Co.,Saint Johns,FLAG
12429,1503247001,Duval Co.,Saint Johns,FLAG
32552,1804387346,Duval Co. (FL),Duval,
1168,1038952845,Duval County,Duval,
1174,1038973190,Duval County,Duval,
1177,1038980336,Duval County,Duval,
1179,1038988273,Duval County,Duval,
1185,1038995266,Duval County,Duval,
1187,1038998162,Duval County,Duval,
1191,1039006616,Duval County,Duval,
1193,1039017518,Duval County,Duval,
1195,1039023052,Duval County,Duval,
1244,415883387,Duval County,Duval,
1245,415884887,Duval County,Duval,
1249,415886764,Duval County,Duval,
1250,415887125,Duval County,Duval,
1251,415887216,Duval County,Duval,
1252,415888261,Duval County,Duval,
1259,415891695,Duval County,Duval,
1260,415893330,Duval County,Duval,
1261,415893331,Duval County,Duval,
1262,415893394,Duval County,Duval,
1263,415893395,Duval County,Duval,
1264,415893532,Duval County,Duval,
1266,415893745,Duval County,Duval,
1267,415893746,Duval County,Duval,
1289,415893909,Duval County,Duval,
1292,415893912,Duval County,Duval,
1297,415893927,Duval County,Duval,
1298,415893928,Duval County,Duval,
1316,415895032,Duval County,Duval,
1329,415896445,Duval County,Duval,
1340,415896716,Duval County,Duval,
1341,415897166,Duval County,Duval,
1352,415897520,Duval County,Duval,
1354,415897650,Duval County,Duval,
1358,415898725,Duval County,Duval,
1362,415898915,Duval County,Duval,
1363,415899000,Duval County,Duval,
1365,415899090,Duval County,Duval,
1370,415899175,Duval County,Duval,
1374,415899336,Duval County,Duval,
1377,415899474,Duval County,Duval,
1381,415899513,Duval County,Duval,
1390,415899949,Duval County,Duval,
1406,415900595,Duval County,Duval,
1435,415901686,Duval County,Duval,
1437,415901961,Duval County,Duval,
1451,415902287,Duval County,Duval,
1483,415902663,Duval County,Duval,
1484,415902989,Duval County,Duval,
1487,415903912,Duval County,Duval,
1488,415903942,Duval County,Duval,
1489,415903960,Duval County,Duval,
1490,415903967,Duval County,Duval,
1491,415903990,Duval County,Duval,
1495,415904061,Duval County,Duval,
1496,415904195,Duval County,Duval,
1498,415904273,Duval County,Duval,
1500,415904276,Duval County,Duval,
1503,415904286,Duval County,Duval,
1505,415904418,Duval County,Duval,
1508,415904436,Duval County,Duval,
1510,415904457,Duval County,Duval,
1516,415904535,Duval County,Duval,
1521,415904975,Duval County,Duval,
1525,415904992,Duval County,Duval,
1532,415905209,Duval County,Duval,
1541,415905461,Duval County,Duval,
1554,415905750,Duval County,Duval,
1562,415905899,Duval County,Duval,
1564,415906073,Duval County,Duval,
1566,415906097,Duval County,Duval,
1570,415906364,Duval County,Duval,
1573,415906456,Duval County,Duval,
1592,415906987,Duval County,Duval,
1604,415907144,Duval County,Duval,
1605,415907263,Duval County,Duval,
1606,415907264,Duval County,Duval,
1614,415907591,Duval County,Duval,
1618,415908041,Duval County,Duval,
1621,415908242,Duval County,Duval,
1629,415908568,Duval County,Duval,
1630,415908569,Duval County,Duval,
1631,415908582,Duval County,Duval,
1633,415908600,Duval County,Duval,
1658,415908752,Duval County,Duval,
1675,415909087,Duval County,Duval,
1678,415909218,Duval County,Duval,
1680,415909295,Duval County,Duval,
1683,415909298,Duval County,Duval,
1687,415909333,Duval County,Duval,
1689,415909439,Duval County,Duval,
1698,415909654,Duval County,Duval,
1703,415909710,Duval County,Duval,
1705,415909822,Duval County,Duval,
1706,415909823,Duval County,Duval,
1707,415909824,Duval County,Duval,
1708,415909825,Duval County,Duval,
1711,415909899,Duval County,Duval,
1713,415909901,Duval County,Duval,
1721,415910003,Duval County,Duval,
1731,415910895,Duval County,Duval,
1738,415910994,Duval County,Duval,
1745,415911557,Duval County,Duval,
1748,415911562,Duval County,Duval,
1749,415911563,Duval County,Duval,
1754,415911588,Duval County,Duval,
1756,415911590,Duval County,Duval,
1772,415913319,Duval County,Duval,
1773,415913320,Duval County,Duval,
1774,415913329,Duval County,Duval,
1775,415913650,Duval County,Duval,
1788,415915050,Duval County,Duval,
1789,415915230,Duval County,Duval,
1790,415915317,Duval County,Duval,
1791,415915966,Duval County,Duval,
1792,415915996,Duval County,Duval,
1793,415916061,Duval County,Duval,
1794,415916128,Duval County,Duval,
1807,415917078,Duval County,Duval,
1808,415917082,Duval County,Duval,
1810,415917093,Duval County,Duval,
1811,415917094,Duval County,Duval,
1812,415917099,Duval County,Duval,
1818,415917285,Duval County,Duval,
1821,415917322,Duval County,Duval,
1822,415917323,Duval County,Duval,
1823,415917324,Duval County,Duval,
1824,415917326,Duval County,Duval,
1825,415917328,Duval County,Duval,
1826,415917329,Duval County,Duval,
1827,415917330,Duval County,Duval,
1828,415917331,Duval County,Duval,
1829,415917334,Duval County,Duval,
1830,415917335,Duval County,Duval,
1831,415917337,Duval County,Duval,
1834,415917494,Duval County,Duval,
1835,415917573,Duval County,Duval,
1837,415917576,Duval County,Duval,
1839,415917599,Duval County,Duval,
1842,415918747,Duval County,Duval,
1844,415918751,Duval County,Duval,
1846,415918802,Duval County,Duval,
1847,415918821,Duval County,Duval,
1849,415918827,Duval County,Duval,
1850,415919000,Duval County,Duval,
1857,415919024,Duval County,Duval,
1860,415919427,Duval County,Duval,
1861,415919561,Duval County,Duval,
1862,415919698,Duval County,Duval,
1867,415920497,Duval County,Duval,
1870,415920559,Duval County,Duval,
1871,415920613,Duval County,Duval,
1874,415920862,Duval County,Duval,
1877,415920923,Duval County,Duval,
1878,415920955,Duval County,Duval,
1880,415920972,Duval County,Duval,
1884,415921861,Duval County,Duval,
1885,415921862,Duval County,Duval,
1886,415921864,Duval County,Duval,
1889,415922041,Duval County,Duval,
1899,415922861,Duval County,Duval,
1900,415922866,Duval County,Duval,
1901,415923196,Duval County,Duval,
1902,415923350,Duval County,Duval,
1904,415923367,Duval County,Duval,
1907,415924504,Duval County,Duval,
1939,415928579,Duval County,Duval,
1943,415930155,Duval County,Duval,
1948,415932074,Duval County,Duval,
1955,415932333,Duval County,Duval,
1960,415933547,Duval County,Duval,
1961,415933802,Duval County,Duval,
1976,415934257,Duval County,Duval,
1984,415934412,Duval County,Duval,
2043,415939254,Duval County,Duval,
2044,415939258,Duval County,Duval,
2062,415939511,Duval County,Duval,
2078,415940352,Duval County,Duval,
2092,415941235,Duval County,Duval,
2114,415941550,Duval County,Duval,
2132,415941701,Duval County,Duval,
2133,415941702,Duval County,Duval,
2162,415941826,Duval County,Duval,
2181,415941965,Duval County,Duval,
2205,415942150,Duval County,Duval,
2206,415942151,Duval County,Duval,
2207,415942152,Duval County,Duval,
2213,415942164,Duval County,Duval,
2230,415943105,Duval County,Duval,
2231,415943120,Duval County,Duval,
2232,415943128,Duval County,Duval,
2255,415944640,Duval County,Duval,
2288,415947858,Duval County,Duval,
2289,415947859,Duval County,Duval,
2292,415947863,Duval County,Duval,
2299,415947925,Duval County,Duval,
2302,415947929,Duval County,Duval,
2316,415947953,Duval County,Duval,
2322,415947960,Duval County,Duval,
2326,415947966,Duval County,Duval,
2327,415947968,Duval County,Duval,
2347,415949022,Duval County,Duval,
2349,415950321,Duval County,Duval,
2377,415951889,Duval County,Duval,
2380,415951904,Duval County,Duval,
2382,415951932,Duval County,Duval,
2390,415951984,Duval County,Duval,
2400,415952157,Duval County,Duval,
2468,415954753,Duval County,Duval,
2502,415955693,Duval County,Duval,
2503,415955700,Duval County,Duval,
2506,415955718,Duval County,Duval,
2507,415955720,Duval County,Duval,
2511,415955724,Duval County,Duval,
2519,415955816,Duval County,Duval,
2522,415955834,Duval County,Duval,
2524,415955916,Duval County,Duval,
2526,415956070,Duval County,Duval,
2527,415956091,Duval County,Duval,
2529,415956203,Duval County,Duval,
2542,415957117,Duval County,Duval,
2558,415957304,Duval County,Duval,
2559,415957313,Duval County,Duval,
2560,415957440,Duval County,Duval,
2580,415957629,Duval County,Duval,
2607,415957727,Duval County,Duval,
2629,415957840,Duval County,Duval,
2631,415957845,Duval County,Duval,
2633,415957850,Duval County,Duval,
2635,415957853,Duval County,Duval,
2639,415957867,Duval County,Duval,
2640,415957868,Duval County,Duval,
2641,415957869,Duval County,Duval,
2643,415957871,Duval County,Duval,
2659,415958017,Duval County,Duval,
2660,415958021,Duval County,Duval,
2661,415958022,Duval County,Duval,
2663,415958059,Duval County,Duval,
2666,415958229,Duval County,Duval,
2700,415959303,Duval County,Duval,
2704,415959647,Duval County,Duval,
2741,415960321,Duval County,Duval,
2743,415960327,Duval County,Duval,
2744,415960328,Duval County,Duval,
2746,415960339,Duval County,Duval,
2767,415961102,Duval County,Duval,
2770,415961105,Duval County,Duval,
2786,415961772,Duval County,Duval,
2787,415961773,Duval County,Duval,
2850,415962277,Duval County,Duval,
2886,415963624,Duval County,Duval,
2892,415964871,Duval County,Duval,
2906,415965168,Duval County,Duval,
2913,415965179,Duval County,Duval,
2916,415965188,Duval County,Duval,
2918,415965193,Duval County,Duval,
2936,415966405,Duval County,Duval,
2976,415966746,Duval County,Duval,
2981,415966769,Duval County,Duval,
2983,415966771,Duval County,Duval,
2991,415967043,Duval County,Duval,
3003,415967621,Duval County,Duval,
3012,415968503,Duval County,Duval,
3015,415968508,Duval County,Duval,
3019,415968767,Duval County,Duval,
3020,415968768,Duval County,Duval,
3026,415971219,Duval County,Duval,
3027,415971220,Duval County,Duval,
3029,415971227,Duval County,Duval,
3039,415971268,Duval County,Duval,
3057,415971362,Duval County,Duval,
3063,415971420,Duval County,Duval,
3072,415971464,Duval County,Duval,
3075,415971682,Duval County,Duval,
3077,415971828,Duval County,Duval,
3078,415971849,Duval County,Duval,
3079,415971958,Duval County,Duval,
3116,415974070,Duval County,Duval,
3141,415974576,Duval County,Duval,
3148,415974622,Duval County,Duval,
3149,415974625,Duval County,Duval,
3153,415974632,Duval County,Duval,
3155,415974642,Duval County,Duval,
3163,415974701,Duval County,Duval,
3168,415974788,Duval County,Duval,
3189,415975193,Duval County,Duval,
3197,415975213,Duval County,Duval,
3208,415975228,Duval County,Duval,
3236,415975309,Duval County,Duval,
3238,415975320,Duval County,Duval,
3244,415975833,Duval County,Duval,
3254,415976094,Duval County,Duval,
3265,415976493,Duval County,Duval,
3277,415979149,Duval County,Duval,
3284,415979501,Duval County,Duval,
3286,415979518,Duval County,Duval,
3287,415979633,Duval County,Duval,
3295,415980085,Duval County,Duval,
3299,415980109,Duval County,Duval,
3308,415980327,Duval County,Duval,
3309,415980431,Duval County,Duval,
3314,415980436,Duval County,Duval,
3315,415980439,Duval County,Duval,
3319,415980478,Duval County,Duval,
3320,415980534,Duval County,Duval,
3321,415980535,Duval County,Duval,
3322,415980538,Duval County,Duval,
3324,415980731,Duval County,Duval,
3325,415980788,Duval County,Duval,
3330,415981330,Duval County,Duval,
3332,415981353,Duval County,Duval,
3335,415981372,Duval County,Duval,
3344,415981387,Duval County,Duval,
3345,415981406,Duval County,Duval,
3347,415981440,Duval County,Duval,
3349,415981446,Duval County,Duval,
3355,415981565,Duval County,Duval,
3358,415981571,Duval County,Duval,
3359,415981572,Duval County,Duval,
3373,415981704,Duval County,Duval,
3374,415981706,Duval County,Duval,
3375,415981709,Duval County,Duval,
3378,415981719,Duval County,Duval,
3381,415981726,Duval County,Duval,
3384,415981731,Duval County,Duval,
3386,415981783,Duval County,Duval,
3394,415982647,Duval County,Duval,
3397,415982653,Duval County,Duval,
3398,415982658,Duval County,Duval,
3399,415982660,Duval County,Duval,
3401,415982685,Duval County,Duval,
3407,415982841,Duval County,Duval,
3452,415985480,Duval County,Duval,
3453,415985619,Duval County,Duval,
3455,415985845,Duval County,Duval,
3465,415985980,Duval County,Duval,
3467,415985983,Duval County,Duval,
3473,415986114,Duval County,Duval,
3481,415987484,Duval County,Duval,
3485,415987489,Duval County,Duval,
3486,415987490,Duval County,Duval,
3490,415987759,Duval County,Duval,
3496,415987879,Duval County,Duval,
3508,415987932,Duval County,Duval,
3577,415988604,Duval County,Duval,
3585,415988635,Duval County,Duval,
3647,415989045,Duval County,Duval,
3675,415989451,Duval County,Duval,
3681,415989467,Duval County,Duval,
3685,415989478,Duval County,Duval,
3721,415989856,Duval County,Duval,
3725,415989869,Duval County,Duval,
3731,415989893,Duval County,Duval,
3735,415989909,Duval County,Duval,
3738,415989946,Duval County,Duval,
3761,415990321,Duval County,Duval,
3775,415990423,Duval County,Duval,
3780,415990454,Duval County,Duval,
3781,415990456,Duval County,Duval,
3812,415990541,Duval County,Duval,
3815,415990556,Duval County,Duval,
3816,415990579,Duval County,Duval,
3828,415990622,Duval County,Duval,
3829,415990623,Duval County,Duval,
3831,415990627,Duval County,Duval,
3843,415990771,Duval County,Duval,
3846,415990796,Duval County,Duval,
3855,415990818,Duval County,Duval,
3859,415990860,Duval County,Duval,
3862,415990872,Duval County,Duval,
3865,415990915,Duval County,Duval,
3867,415990979,Duval County,Duval,
3879,415991415,Duval County,Duval,
3885,415991615,Duval County,Duval,
3889,415991630,Duval County,Duval,
3905,415991859,Duval County,Duval,
3947,415993236,Duval County,Duval,
3951,415993568,Duval County,Duval,
3953,415993581,Duval County,Duval,
3956,415993586,Duval County,Duval,
3969,415993835,Duval County,Duval,
3970,415993837,Duval County,Duval,
3971,415993840,Duval County,Duval,
3972,415993846,Duval County,Duval,
4001,415994631,Duval County,Duval,
4013,415995601,Duval County,Duval,
4015,415995772,Duval County,Duval,
4016,415995773,Duval County,Duval,
4020,415996189,Duval County,Duval,
4021,415996195,Duval County,Duval,
4022,415996422,Duval County,Duval,
4385,675231984,Duval County,Duval,
4405,675232055,Duval County,Duval,
4419,675232185,Duval County,Duval,
4434,675232370,Duval County,Duval,
4464,675233041,Duval County,Duval,
5433,699258107,Duval County,Duval,
5434,699258225,Duval County,Duval,
5446,699258482,Duval County,Duval,
5448,699258506,Duval County,Duval,
5452,699258512,Duval County,Duval,
5454,699258514,Duval County,Duval,
5460,699258603,Duval County,Duval,
5463,699258615,Duval County,Duval,
5470,699258818,Duval County,Duval,
5477,699259207,Duval County,Duval,
5478,699259213,Duval County,Duval,
5480,699259219,Duval County,Duval,
5483,699259227,Duval County,Duval,
5486,699259344,Duval County,Duval,
5496,699260453,Duval County,Duval,
5530,699261524,Duval County,Duval,
5535,699262352,Duval County,Duval,
5547,699263122,Duval County,Duval,
5551,699263271,Duval County,Duval,
5553,699263394,Duval County,Duval,
5556,699263439,Duval County,Duval,
5557,699263440,Duval County,Duval,
5561,699263467,Duval County,Duval,
5562,699263481,Duval County,Duval,
5563,699263482,Duval County,Duval,
5565,699263484,Duval County,Duval,
5567,699263487,Duval County,Duval,
5568,699263494,Duval County,Duval,
5574,699263517,Duval County,Duval,
5577,699263563,Duval County,Duval,
5578,699264434,Duval County,Duval,
5579,699264444,Duval County,Duval,
5583,699264544,Duval County,Duval,
5585,699264588,Duval County,Duval,
5589,699264825,Duval County,Duval,
5592,699264901,Duval County,Duval,
5593,699264946,Duval County,Duval,
5594,699265273,Duval County,Duval,
5595,699265309,Duval County,Duval,
5597,699265315,Duval County,Duval,
5598,699265316,Duval County,Duval,
5599,699265317,Duval County,Duval,
5601,699265374,Duval County,Duval,
5608,699265517,Duval County,Duval,
5609,699265591,Duval County,Duval,
5610,699265608,Duval County,Duval,
5629,699266003,Duval County,Duval,
5650,699266192,Duval County,Duval,
5672,699266233,Duval County,Duval,
5690,699266273,Duval County,Duval,
5692,699266281,Duval County,Duval,
5711,699266601,Duval County,Duval,
5738,699267765,Duval County,Duval,
5744,699268006,Duval County,Duval,
5746,699268153,Duval County,Duval,
5749,699268360,Duval County,Duval,
5754,699268500,Duval County,Duval,
5755,699268502,Duval County,Duval,
5788,699269968,Duval County,Duval,
5835,699270365,Duval County,Duval,
5888,699272895,Duval County,Duval,
27630,1849177167,Duval County,Duval,
28840,1212006705,Duval County,Duval,
28861,1212007607,Duval County,Duval,
28887,1212007812,Duval County,Duval,
28943,1212008395,Duval County,Duval,
28948,1212008426,Duval County,Duval,
28971,1212008548,Duval County,Duval,
28989,1212009912,Duval County,Duval,
28996,1212010141,Duval County,Duval,
29009,1212010287,Duval County,Duval,
29018,1212010323,Duval County,Duval,
29020,1212010348,Duval County,Duval,
29023,1212010395,Duval County,Duval,
29025,1212010413,Duval County,Duval,
29027,1212010422,Duval County,Duval,
29028,1212010424,Duval County,Duval,
29031,1212010457,Duval County,Duval,
29049,1212011695,Duval County,Duval,
29053,1212011746,Duval County,Duval,
29261,1932896987,Duval County,Duval,
29262,1932896990,Duval County,Duval,
29263,1932897053,Duval County,Duval,
29264,1932897055,Duval County,Duval,
29265,1932897056,Duval County,Duval,
29276,1932897132,Duval County,Duval,
29277,1932897144,Duval County,Duval,
29279,1932897207,Duval County,Duval,
29282,1932897225,Duval County,Duval,
29283,1932897226,Duval County,Duval,
29284,1932897228,Duval County,Duval,
29297,1932898298,Duval County,Duval,
29298,1932898299,Duval County,Duval,
29299,1932898365,Duval County,Duval,
29300,1932898375,Duval County,Duval,
29301,1932898379,Duval County,Duval,
29302,1932898382,Duval County,Duval,
29303,1932898384,Duval County,Duval,
29304,1932898385,Duval County,Duval,
29305,1932898387,Duval County,Duval,
29306,1932898388,Duval County,Duval,
29307,1932898389,Duval County,Duval,
